// Reference=Talairach
// Beauregard M, 1998: Primed - Unprimed Semantic Category Decision
// Beauregard M, 1998: Unprimed Semantic Category Decision - Baseline
// Subjects=13
-45.61	13.66	21.02
-12.3	-3.02	17.3
-9.61	-74.91	2.42
-48.19	-17.77	-3.63
57.31	-15.52	-1.63
29.57	-20.7	-5.29
-6.55	-31.7	-6.94
-42.4	33.29	-6.8
10.21	-74.93	-26.97
-40.29	3.68	36.38
46.04	27.16	23.84
-48.29	-43.18	-3.33
-48.38	16.47	21.23
-20.71	-88.57	-1.76
-42.67	-31.77	-4.86
21.16	-67.91	-12.61
10.24	-74.67	-29.65
-7.03	11.37	43.07
-51.15	16.49	21.19
43.26	24.38	23.53
9.75	-78.33	7.83
-26.16	-60.33	-1.88
15.47	-79.85	-5.73
-45.45	-31.76	-4.91
-45.28	18.81	-2.81

// Dehaene S, 2001: Same vs. Different Word, Same Case
// Dehaene S, 2001: Same vs. Different Word, Independent of Case
// Subjects=37
28.59	-75.05	-16.76
20.93	-84.21	0.26
-41.63	-48.26	-19.02
-42.06	-.27	28.76
39.38	-.69	30.1

// Le Clec'H G, 2000: Group 1
// Subjects=5
-37.79	-64.19	38.09
-48.69	3.2	41.59
-7.13	10.59	51.1
-45.58	38.56	26.08

// Le Clec'H G, 2000: Group 2
// Subjects=6
-35.03	-69.79	37.61
-43.12	8.77	42.21
4.03	19.18	49.4

// Binder J R, 2000: Words > Tones
// Subjects=28
-52	-42	6
-59	-33	3
-58	-27	0
-53	-14	-1
-58	-7	-1
58	-32	3
58	-16	-2
60	-7	-4

// Grady C L, 1998: Pictures > Words
// Grady C L, 1998: Words > Pictures
// Grady C L, 1998: Semantic > Nonsemantic and Intentional Learning
// Grady C L, 1998: Intentional Learning > Nonsemantic and Semantic
// Subjects=12
10	-90	-12
34	-84	4
36	-30	-24
-16	-14	-28
-14	48	20
46	-12	0
-48	-38	4
-52	-52	16
-6	36	-4
-10	48	36
-36	-24	-8
-50	-46	-8
10	-76	0
-30	54	16
-30	38	28
-34	-6	40

// Jennings J M, 1997: Latent Variable 3
// Jennings J M, 1997: Latent Variable 4
// Jennings J M, 1997: Latent Variable 5
// Jennings J M, 1997: Semantic Processing - All Response Modes
// Jennings J M, 1997: Semantic Processing - Mouse-Click and Spoken
// Jennings J M, 1997: Semantic Processing - Mouse-click and Silent Thought
// Jennings J M, 1997: Semantic Processing - Spoken and Silent Thought
// Jennings J M, 1997: Semantic Processing - Mouse-Click
// Jennings J M, 1997: Semantic Processing - Spoken
// Jennings J M, 1997: Semantic Processing - Silent Thought
// Subjects=12
6	22	36
-34	28	4
10	-76	-16
-24	28	-8
10	-88	-28
-34	40	0
-16	-94	4
30	-12	40
-8	-30	32
-2	-58	32
50	-62	8
-8	36	0
-8	60	12
10	54	-4
-56	-4	-12
-62	-36	8
-58	8	12
26	-88	20
-42	44	24
-8	16	40
16	-34	-8
-28	-22	-20
38	24	24
-22	0	0
42	30	28
40	48	12
16	18	-16
58	-36	16
36	44	28
44	10	40
30	-14	0
46	-34	36
-10	38	8
0	-26	36
20	38	36
-6	4	-8
-60	-56	0
-34	28	4
-24	28	-8
-16	-94	4
6	22	36
10	-76	-16
10	-88	-28
40	48	12
42	30	28
-8	16	40
-28	-22	-20
10	54	-4
-62	-36	8
26	-88	20
-42	44	24
0	-26	36
38	24	24
44	10	40
30	-14	0
46	-34	36

// Just M A, 2001: Sentence Comprehension vs. Fixation
// Just M A, 2001: Sum of Single Tasks
// Just M A, 2001: Dual Task
// Subjects=18
-52	-19	6
51	-21	5
-29	-52	44
29	-54	42
-49	-16	11
49	-14	12
3	-72	8
-26	-70	3
32	-67	4
-34	25	35
32	33	35
0	13	35
-37	18	18
40	21	13
-40	-1	45
38	2	41
-1	16	48
-35	-8	49
37	-5	45
1	-2	56
1	-55	-12
-52	-19	6
51	-21	5
-29	-52	44
29	-54	42
-49	-16	11
49	-14	12
3	-72	8
-26	-70	3
32	-67	4
-34	25	35
32	33	35
0	13	35
-37	18	18
40	21	13
-40	-1	45
38	2	41
-1	16	48
-35	-8	49
37	-5	45
1	-2	56
1	-55	-12
-52	-19	6
51	-21	5
-29	-52	44
29	-54	42
-49	-16	11
49	-14	12
3	-72	8
-26	-70	3
32	-67	4
-34	25	35
32	33	35
0	13	35
-37	18	18
40	21	13
-40	-1	45
38	2	41
-1	16	48
-35	-8	49
37	-5	45
1	-2	56
1	-55	-12

// Kuperberg G R, 2000: Normal Sentences > Random Word Strings
// Kuperberg G R, 2000: Pragmatically Violated Sentences > Normal Sentences
// Kuperberg G R, 2000: Semantically Violated Sentences > Normal Sentences
// Kuperberg G R, 2000: Syntactically Violated Sentences > Normal Sentences
// Kuperberg G R, 2000: (Normal vs. Pragmatic) > (Normal vs. Semantic and 
// Syntax)
// Kuperberg G R, 2000: (Normal vs. Semantic) > (Normal vs. Syntax)
// Subjects=9
-40	-42	-7
-32	-44	9
46	-25	4
-43	-53	20
35	11	-2
-20	-78	-7
-12	-53	20
20	17	-13
-3	-67	-7
-12	-69	-13
-6	17	-2
-49	-31	9
0	-69	9
9	-83	15
-12	-39	9
-29	-36	-13
-32	14	-2
43	6	4
-6	-67	-7
43	-11	-7
49	-17	4
-43	-31	-7
-43	-31	9
-12	-39	9
3	-72	9
9	-81	15
43	-19	4
49	-8	-7
-43	-8	4

// Michael E B, 2001: Visual Object Relative - Baseline
// Michael E B, 2001: Auditory Object Relative - Baseline
// Subjects=9
-52	-36	5
38	-27	7
-55	-13	16
38	-20	11
-42	11	26
45	15	28
-29	-70	-7
27	-70	-8
1	-70	5
-33	-62	40
31	-61	37
-23	-60	44
22	-64	48
-37	22	36
34	35	32
-38	0	45
35	-3	49
-4	-9	60
-52	-29	5
53	-24	6
-46	-20	11
49	-16	13
-43	15	24
41	16	20
-44	-49	-12
43	-44	-9
3	-66	12
-34	-61	37
43	-46	30
-12	-61	49
26	-64	49
-34	30	31
37	28	32
-41	-3	47
45	-2	50
-4	-12	64

// Poldrack R A, 1999: Semantic > Case
// Poldrack R A, 1999: Semantic > Phonological
// Poldrack R A, 1999: Semantic > Phonological (Double Subtraction)
// Poldrack R A, 1999: Semantic > Pseudoword Phonological (Double Subtraction)
// Subjects=8
-46	20	-3
-1	20	42
-49	8	26
38	50	15
-1	35	47
-2	8	45
34	20	0
7	60	-18
52	8	26
-46	50	1
-35	35	-1
43	35	13
12	8	12
-12	0	18
-23	60	-7
-25	50	-16
-5	50	33
-10	16	11
-39	0	47
-7	50	31
-4	35	48
-53	16	25
4	20	56
-37	28	-9
-42	40	-8
-44	20	-1
49	16	30
47	28	-9
39	40	-10
15	55	-14
-47	8	21
10	8	11
-24	50	-16
34	55	7
-5	55	20
-35	35	-2
-22	60	-8
-12	0	23
-12	16	12
-9	40	10
-8	28	12
-10	28	54
-7	35	34
-55	20	17
-6	16	54
-13	55	24
17	40	42
-43	50	0
-33	35	-9
-39	0	55
49	20	-7
-44	8	26
41	35	-8
-12	16	13
52	8	39
3	16	4
15	60	24
32	55	5
-34	8	-6

// Roskies A L, 2001: Synonym - Rhyme
// Roskies A L, 2001: Synonym AND Easy Categorization
// Roskies A L, 2001: Synonym AND Hard Categorization
// Roskies A L, 2001: Rhyme AND Easy Categorization
// Roskies A L, 2001: Rhyme AND Hard Categorization
// Subjects=20
-1	-25	-18
-11	63	2
-13	47	30
-23	19	38
-25	-1	30
-25	-21	0
-35	25	-22
-37	23	-12
-39	-59	30
-41	41	-8
-49	-7	-14
-5	-41	-20
-5	27	-22
-51	9	46
-51	21	-2
-7	-57	14
11	37	18
15	-85	-26
19	13	44
37	-23	-20
53	3	-8
7	-67	-26
-37	23	-12
-37	23	-12
-41	41	-8
-51	21	-2
15	-85	-26
-25	25	4
-35	-71	-20
31	-63	-29
-25	25	4
-3	-9	6
-35	-71	-20
29	-67	-20
31	-63	-29

// Vaidya C J, 2002: Encoding - Pictures vs. Words
// Vaidya C J, 2002: Pictures vs. Words
// Subjects=8
-16.82	-62.47	-9.13
22.07	-51.58	-6.54
32.81	-82.61	12.32
-38.95	-54.47	-13.25
37.53	-71.02	8.99

// Vandenberghe R, 2002: Activation vs. Control
// Vandenberghe R, 2002: Increases Due to the Presence of Grammatical 
// Structure
// Vandenberghe R, 2002: Increases Due to the Presence of Semantic Randomness
// Vandenberghe R, 2002: Interaction Between Grammatical and Semantic Factor
// Subjects=10
-43.34	3.92	-14.1
-41.39	6.47	-21.03
-58.57	-52.12	1.95
-49.41	-52.87	9.24
-62.04	-15.66	-5.46
-45.43	18.61	8.88
-41.47	-5.05	-18.52
-60.13	-9.73	-8.47
-47.57	-56.6	8.92
-45.21	-3.52	-14.84
-37.69	8.32	-20.8

// Xu B, 2002: Category Only
// Subjects=6
-3.53	11.65	59.37
-43.77	19.07	23.36
-54.75	-32.99	-1.58
-58.65	-54.51	7.13
52.58	-31.86	2.15

// Xu B, 2002: Mixed
// Subjects=6
30.3	40.87	28.48
15.09	10.56	50.58
-47.58	10.94	29.73
-54.77	-47.72	-4.77
52.51	-46.94	2.52
14.93	-43.65	47.24
24.35	12.38	50.9

// Caplan D, 2003: Young Subjects, Slow Responders
// Subjects=8
-4	-56	48
8	16	48

// Luke K, 2002: Chinese Semantic -  Chinese Font
// Subjects=7
-47	19	30
-45	34	8
-50	10	28
-1	33	55
-18	60	-8
-7	50	-27
59	41	7
34	54	-9
55	19	35
-51	18	-12
-61	-28	-2
-47	-59	13
64	-14	1
50	17	-27
-23	-96	-12
29	-88	-13
-4	-14	12
10	-19	13
-11	9	-10
-35	-30	-24
-29	-54	-31
42	-48	-24
12	-70	-30

// Tan L H, 2001: Semantic Relatedness Judgment vs. Crosshair Fixation
// Subjects=6
-45	13	30
-43	21	6
-57	18	21
-16	42	-17
-20	27	-19
-40	44	-2
-36	56	1
-29	-16	55
-46	-9	53
-35	-13	47
-30	-64	54
-40	-21	59
-37	-33	56
-11	-95	12
-34	-87	0
-21	-3	4
-44	-59	-20
38	19	2
51	9	29
45	44	0
0	-1	50
55	-1	35
40	-17	52
51	-4	46
27	14	-37
41	5	-35
31	-67	46
44	-48	52
8	-97	-1
39	-78	-3
28	-91	-13
15	-5	2
17	-72	-23
44	-47	-31
19	-38	-28
50	-59	-29

// Kircher T T J, 2002: Intentional Judgment of Personality Traits
// Kircher T T J, 2002: Incidental Judgment of Self Descriptors
// Subjects=6
-6	-53	31
6	-53	37
-26	-47	48
-20	0	-7
-17	0	4
-49	-17	20
-17	-25	-2
-23	-67	9
-12	-22	31
-38	0	20
-46	3	31
40	-44	42
-43	-50	15
55	-31	-2
-12	-83	4
-30	-50	48

// Rossell S L, 2002: Normal Males
// Subjects=6
-35	-64	-7
-38	-61	-13
-40	0	26
-23	-92	-7
-40	6	37
49	5	37
32	-58	42

// Rossell S L, 2002: Normal Females
// Subjects=6
-23	-89	-13
-38	-50	-13
32	-44	-13
-35	0	31
-46	25	20
43	11	31
-43	-61	-7
61	-19	-2

// Rossell S L, 2001: Related and Unrelated Prime-Target Pairs During Semantic 
// Priming, Short SOA Tasks
// Rossell S L, 2001: Related and Unrelated Prime-Target Pairs During Semantic 
// Priming, Long SOA Tasks
// Rossell S L, 2001: Lexical Decision Only, Short SOA Tasks
// Rossell S L, 2001: Lexical Decision Only, Long SOA Tasks
// Subjects=12
-3	47	9
-6	31	15
35	6	4
-6	-53	26
52	3	4
0	8	31
0	8	37
35	-6	9
32	-8	4
-3	-47	31
-20	-50	9
38	-28	4
-38	-8	-13
52	0	-13
49	0	-18
-38	-36	-7
20	-33	-7
-17	8	-7
23	-8	-2
55	-17	15
43	25	20
49	17	26
-43	22	15
-40	14	31
-43	-67	-7
20	-89	-13
-38	-64	-13
-45	-56	-18
-14	-67	4
-19	-64	-2
23	-81	-7
49	14	31
49	11	26
-32	6	31
23	-81	-7
-35	-67	-7
-40	-64	-13
-12	-83	-2
23	-81	-7

// Noppeney U, 2002: Activation Common to Repetition and Semantic Decision
// Noppeney U, 2002: Activation Specific to Semantic Decision
// Subjects=12
-49.01	-49.91	-21.1
-60.28	-40.06	-5.94
-49.05	-37.39	-14.51
-17.24	34.47	-19.77
-51.18	15.38	22.89
-51.44	-2.95	37.36
-47.16	21.35	0.1
-37.84	21.83	-5.11
-22.88	24.66	-15.39
0.39	15.06	43.55
12.11	-79.16	-31.85
28.79	-69.93	-30.69
-28.31	22.01	-26.55
-33.8	9.69	-35.01

// Phillips J A, 2002: Common Activation for Both Semantic Retrieval Tasks
// Phillips J A, 2002: Specific to Action Retrieval
// Phillips J A, 2002: Specific to Size Retrieval
// Phillips J A, 2002: Specific to Retrieving Knowledge about Tools
// Subjects=12
-43.49	-44.69	-16.91
-45.29	28.8	0.83
-41.48	25.92	-8.38
-45.46	27.58	13.33
-43.83	11.27	26.22
1.15	51.79	-5.21
13.98	-80.86	-33.78
32.51	-71.64	-32.59
-52.99	-59.26	-2.23
3.74	-2.13	65.4
-53.05	-65.2	0.81
14.86	-16.74	60.6

// de Zubicaray G I, 2001: Semantically Related Distractor vs. Control
// Subjects=8
-52.73	-18.91	-11.02
56.55	3.06	-8.89
-43.89	-45.79	13.61
8.36	55.77	11.5
-4.57	37.73	4.17
-28.64	54.27	8.93
15.02	19.18	58.6
-51.55	-36.67	35.97
6.37	-71.39	-14.99

// Rumsey J M, 1997: Orthographic - Fixation
// Rumsey J M, 1997: Orthographic - Phonological
// Subjects=14
-4	-84	0
-18	-76	-4
-16	-82	-4
32	-70	-8
-36	-68	-16
4	-72	-12
28	-60	40
-42	-30	44
38	-20	44
-40	-20	44
-42	-12	40
-12	-12	-4
-14	-4	0
-2	2	44
-44	6	24
-10	-52	0
-20	-48	4
-26	-44	4
4	-72	-12
4	-58	-8

// Shaywitz B A, 2001: Select - Simple, Activations
// Shaywitz B A, 2001: Divide - Select, Activations
// Shaywitz B A, 2001: Complex Divide - Select, Activations
// Shaywitz B A, 2001: Complex Divide - Divide, Activations
// Subjects=25
-27	-2	50
-35	-47	50
-34	-49	41
43	12	41
-48	-45	32
-42	16	32
49	22	32
-43	17	23
32	11	23
-34	43	23
-56	-32	14
-48	30	5
-54	-26	5
58	-19	5
12	-88	5
-54	-25	-5
56	-21	-5
-6	-66	-5
20	-63	50
-31	-42	41
31	-57	41
-30	-40	32
30	-59	32
-51	-42	5
23	46	-5
-50	-43	-5
-40	-53	50
37	-51	50
-35	-48	41
33	-54	41
32	1	41
-5	30	41
34	-62	32
-44	13	32
40	17	32
1	-56	32
-45	17	23
41	25	23
31	45	23
51	-59	23
25	55	14
40	30	14
-25	61	5
29	57	5
34	51	-5
10	25	50
1	33	41
1	40	32
-2	-53	32
33	25	23
54	-57	23
-26	53	14
30	24	14
-24	55	5
14	65	5
-29	-74	5
56	-32	-5

// Dapretto M, 1999: Syntactic vs. Rest
// Dapretto M, 1999: Semantic vs. Rest
// Dapretto M, 1999: Syntactic vs. Semantic
// Dapretto M, 1999: Semantic vs. Syntactic
// Subjects=8
-49.45	5.36	29.17
-38.13	25.15	18.63
-55	-56.74	10.58
-56.82	-36.41	14.28
-45.2	18.49	-9.15
50.94	8.15	-3.1
-40.47	-57.04	32.42
35.38	-52.2	37.77
-52.81	18.82	6.97
48.8	18.76	23.1
-43.45	26.92	0.69
45.38	20.87	1.62
-39.79	-17.29	-8.84
-49.51	-44.42	19.05
-34.5	-28.38	8.21
-51.5	-54.6	27.06
-41.8	18.07	14.29
-45.34	17.44	1.56

// Thierry G, 2003: Hold Semantic
// Subjects=10
-45.66	-23.25	13.91
-38.28	-34.47	12.98
-45.79	-44.36	18.22
-47.4	-13.32	8.52
-47.29	-1.53	3.33
-36.23	10.85	11
-28.82	14.54	11.47
-10.41	-22.82	8.24
-8.5	-29.68	1.32
-12.31	-10.38	15.7
-6.72	-59.5	-1.47
-37.16	12.72	11.16
-45.66	-23.25	13.91
37.59	-36.73	14.05
43.42	5.46	5.53
41.42	-21.23	9.27
8.1	-21.06	8.73
9.89	-12.36	15.89
13.64	-59.6	-1.14
0.57	-73.19	3.66
38.71	6.73	11.88

// Cooke A, 2002: Subject-Relative Short - Baseline
// Cooke A, 2002: Subject-Relative Long - Baseline
// Cooke A, 2002: Object-Relative Short - Baseline
// Cooke A, 2002: Object-Relative Long -  Baseline
// Cooke A, 2002: Object-Relative Long - Subject-Relative Short
// Cooke A, 2002: Object-Relative Long - Object-Relative Short
// Cooke A, 2002: Subject-Relative Long - Object-Relative Short
// Cooke A, 2002: Subject-Relative Long - Subject-Relative Short
// Cooke A, 2002: Object-Relative Short - Subject-Relative Short
// Cooke A, 2002: Object-Relative Long - Subject-Relative Long
// Cooke A, 2002: Object-Relative Short - Subject-Relative Long
// Subjects=7
-64.15	-43.13	6.31
2.67	-78.65	-17.54
-64.2	-43.48	9.88
54.49	-24.06	-.68
-1.14	-83.05	-10.82
-60.48	-54.33	5.31
-60.48	-54.33	5.31
46.75	-66.76	13.16
54.55	-19.99	-3.9
-48.98	25.26	-1.36
-30.45	-18.5	-16.01
-1.15	-86.78	-11.17
-48.98	25.26	-1.36
46.75	-66.76	13.16
-1.15	-86.78	-11.17
-52.77	10.03	0.73
43.06	-63.01	13.45
-52.9	-23.86	1.12
50.74	-24.39	2.82
-45.51	-64.19	-9.78
-4.85	-86.76	-11.23
24.96	-63.51	-19.33
-38.17	-72.03	-6.8
-30.45	-18.5	-16.01
32.34	-38.16	-9.6
13.71	-86.51	-14.5
-4.72	-52.87	-11.62
-8.7	-36.66	15.07

// Devlin J T, 2003: Semantic + Phonological - Rest
// Devlin J T, 2003: Semantic > Phonological
// Subjects=12
-42.05	3.46	29.12
-47.51	11.46	24.38
-43.71	25.01	20.32
-39.83	20.79	5.57
-39.85	20.62	7.36
-34.2	23.15	0.49
-39.61	44.37	-4.8
-43.47	17.61	-.2
-7.31	-9	59.15
-27.69	-73.06	41.93
-49.23	-46.06	-2.72
-41.63	-50.12	-19.19
-32.16	-37.6	-32.26
-34.11	-40.15	-25.33
-32.03	-3.71	-32.65
21	-92.83	-7.77
15.53	-86.69	-12.68
30.39	-84.55	-15.83
-23.39	-88.7	-9.93
-34.44	-86.43	-13.5
-15.91	-86.35	-14.98
23.37	-45.16	-33.84
30.8	-41.3	-35.15
38.18	-41.51	-33.24
10.42	-70.66	-41.88
8.25	-58.35	-13.72
-10.06	47.42	1.39
-13.78	39.99	0.63
-20.02	22.1	49.27
-40.38	-65.49	22.61
-5.19	-56.36	24.07

// Kapur S, 1994: Semantic -  Lexical
// Subjects=20
-30	-30	-4
-32	-34	4
-38	26	12
-38	22	20

// Wood J N, 2003: Social SEC vs. Control
// Wood J N, 2003: Nonsocial SEC vs. Control
// Wood J N, 2003: Social Semantic vs. Control
// Wood J N, 2003: Nonsocial Semantic vs. Control
// Subjects=20
-12	41	42
-8	48	31
-16	30	50
0	11	-11
-8	-24	68
16	30	50
-12	34	50
-4	45	38
-48	27	-8
-28	34	-15
0	-21	49
4	-20	64
-55	20	6
-48	27	-5

// Kosslyn S M, 1996: Negative Perception - Neutral Perception
// Kosslyn S M, 1996: Neutral Perception - Neutral Imagery
// Kosslyn S M, 1996: Negative Perception - Negative Imagery
// Subjects=7
-34	37	8
-36	37	-8
-54	-31	-8
-31	-59	28
-36	-77	8
12	-74	20
18	-78	8
-7	-63	4
16	-56	48
1	-71	8
2	-77	4
12	-82	0
-47	-62	-4
-2	-64	12
-38	-76	-4

// Maddock R J, 1997: Subject a
// Subjects=1
-1	-50	28

// Maddock R J, 1997: Subject b
// Subjects=1
-8	-55	11

// Maddock R J, 1997: Subject c
// Subjects=1
-4	-42	11

// Maddock R J, 1997: Subject d
// Subjects=1
-5	-32	24

// Maddock R J, 1997: Subject e
// Subjects=1
-4	-55	29

// Maddock R J, 1997: Subject f
// Subjects=1
-2	-55	24

// Maddock R J, 1997: Subject g
// Subjects=1
-1	-55	39

// Maddock R J, 1997: Subject h
// Subjects=1
-11	-55	29

// Cansino S, 2002: Correct vs. Incorrect Source Memory During Encoding
// Subjects=17
-19.99	33.28	50.33
-5.38	20.8	62.01
-36.39	0.57	19.93
46.45	-12.31	52.54
-46.09	-9.97	51.2
-36.92	-16.13	56.18
-1.84	-40.7	56.24
-42.22	-43.47	28.27
-54.87	-52.14	2.01
-40.04	-50.18	0.65
45.08	-67.22	-1.33
24.83	-69.97	-10.94
34.18	-43.76	-10.1
-36.03	-49.8	-22.67
-13.8	14.25	-5.42
-10.2	-52.32	-17.07

// Chee M W L, 2001: Chinese (PRC)
// Subjects=9
-3	16	46
-39	12	31
-29	28	15
-27	-74	38

// Chen Y, 2002: Chinese Characters - Fixation
// Subjects=9
-4.94	5.7	47.03
4.51	5.39	50.69
-42.74	2.2	17.62
-38.88	17.69	13.22
41.56	21.37	19.39
-38.81	24.48	-3.53
-36.96	14.75	-.53
35.87	10.69	8.7
-45.59	-.73	19.22
-41.85	-2.58	32.69
-4.89	10.31	34.66
-57.97	-16.14	23.57
-37.27	-33.88	45.16
27.02	-56.08	41.4
-31.63	-47.03	41.63
-14.58	-81.79	-12.1
10.03	-78.39	-9.02
-28.79	-87.24	-14.35
23.28	-80.17	-12.67
-35.42	-85.57	-9.76
37.49	-80.18	-14.39
-42.87	-46.93	-2.77
-40.96	-50.93	-14.78
47.96	-60.48	-11.24
-30.5	-49.15	-29.08
32.86	-58.47	-25.67
32.78	-77.83	-20.6
-14.39	-19.03	3.74
20.68	-3.34	6.79

// Curtis V A, 1999: Normal Subjects
// Subjects=5
-14	-83	-2
14	-86	9
-3	-64	26
20	-78	-2
3	-56	48
-55	-25	20
43	-69	-7
-20	-69	42
0	-39	37
-35	-53	-13
-46	8	37
35	-58	-13
-49	17	26
46	-64	26
43	-50	42
49	14	16
52	6	48
9	-24	42

// Demonet J F, 1992: Words - Tones
// Demonet J F, 1992: Words - Phonemes
// Subjects=9
-54	-22	4
-54	-20	0
-54	-18	-4
-48	-36	-8
-50	-38	-12
-52	-56	-12
-40	-40	-16
52	-24	-12
-44	-56	36
-46	-54	32
-48	-52	28
-16	28	44
-16	30	40
-14	30	36
-40	-38	-16
-46	-56	36
-48	-56	32
-48	-56	28
-20	30	44
-20	30	40
-18	32	36
-2	-60	24
-2	-60	20

// Xiang H, 2003: Activation Areas
// Subjects=6
10	80	-26
-41	-7	32
-37	-14	0
5	-16	44
-32	81	-7
31	87	-7
-42	6	53
-29	58	47
-30	-16	2
3	39	0
0	70	43
-57	32	17

// Price C J, 1994: Normals 1
// Subjects=6
-38	-28	-12
-26	-16	20
-38	16	8
-52	20	16
-30	16	28
-10	-92	0
0	-6	52
38	20	24
-34	-30	-12
-30	-10	20
-32	12	12
-50	22	20
-6	-92	-4
-4	-2	52
-34	-30	-12
-28	-14	20
-34	14	12
-44	6	28
-50	22	20
-32	16	28
-8	-90	0
-2	-4	52
38	20	24
-52	20	16
4	-8	52
38	20	20
-36	12	12
-48	4	36
-30	22	28
-6	-6	52
38	14	24

// Murtha S, 1999: Semantic Judgment - Baseline (Activations)
// Murtha S, 1999: Semantic Judgment - Anticipation (Activations)
// Murtha S, 1999: Semantic Judgment - Picture Naming (Activations)
// Subjects=10
-33.91	-81.6	-19.4
16.55	-76.25	-7.55
-38.6	-68.93	-12.12
-46.02	-61.86	-17.05
